% Model:              Ellipse3.mph
% Version:            COMSOL 6.3.0.290
% Date:               Oct 26 2025, 11:01
% Dimension:          2
% Nodes:              10201
% Expressions:        5
% Description: Displacement field, X component, Displacement field, Y component, Strain tensor, XX component, Strain tensor, YY component, Strain tensor, XY component
% Length unit:        m
% X                       Y                        u (m)                    v (m)                    solid.eXX (1)            solid.eYY (1)            solid.eXY (1)
-0.7                      -0.8                     -0.002096999488314351    7.112831875709203E-4     0.0030105765931826936    -9.432907974131095E-4    -2.3958722006403588E-6
-0.6799999999999999       -0.78                    -0.00203721592382775     6.927478241779019E-4     0.003009689643842829     -9.419286241219167E-4    -2.715534523335094E-6
-0.6600000000000001       -0.76                    -0.001977517676440376    6.742945749633403E-4     0.0030088278500219868    -9.405672065983991E-4    -3.0427746339813564E-6
-0.6400000000000001       -0.74                    -0.0019179090101033205   6.559279585419577E-4     0.003008012518567973     -9.392225773516838E-4    -3.3766635299855435E-6
-0.6200000000000001       -0.72                    -0.0018583938847360675   6.37652337012963E-4      0.0030072650457985198    -9.379100446658267E-4    -3.716420417611855E-6
-0.6000000000000001       -0.7                     -0.0017989759941359179   6.194719657320386E-4     0.0030066067493581144    -9.366439032319414E-4    -4.061396053228127E-6
-0.5800000000000002       -0.6799999999999999      -0.001739658812215077    6.013910543694645E-4     0.003006058714340213     -9.354371334640972E-4    -4.411075436205327E-6
-0.56                     -0.6599999999999999      -0.0016804456482770438   5.834138396076635E-4     0.003005641653174298     -9.34301083274298E-4     -4.765107537038915E-6
-0.54                     -0.6400000000000001      -0.0016213397123135184   5.655446698754949E-4     0.0030053757776146556    -9.332451236986603E-4    -5.12337201827621E-6
-0.52                     -0.6200000000000001      -0.0015623441916610642   5.477881025690369E-4     0.00300528068000634      -9.322762671238346E-4    -5.486096006663264E-6
-0.5                      -0.6000000000000001      -0.00150346234082293     5.301490142532234E-4     0.003005375219891205     -9.313987338645163E-4    -5.854038376941661E-6
-0.48                     -0.5800000000000001      -0.0014446975868640593   5.126327243523348E-4     0.003005677410972687     -9.306134495206819E-4    -6.228765087902157E-6
-0.45999999999999996      -0.56                    -0.0013860536535571812   4.952451327826405E-4     0.0030062043028137517    -9.299174521155899E-4    -6.6130473965302354E-6
-0.43999999999999995      -0.54                    -0.001327534708434672    4.7799287180026116E-4    0.0030069718515654126    -9.293031844402931E-4    -7.011426307461231E-6
-0.41999999999999993      -0.52                    -0.0012691455381342676   4.6088347195107E-4       0.0030079947749965855    -9.287576438930257E-4    -7.4310021064419194E-6
-0.4000000000000002       -0.5                     -0.0012108917589716218   4.439255412960732E-4     0.003009286389943317     -9.282613599038095E-4    -7.882528972146669E-6
-0.38000000000000006      -0.48                    -0.0011527800715920632   4.27128955870666E-4      0.0030108584361216092    -9.277871689657927E-4    -8.381922930298057E-6
-0.3600000000000001       -0.45999999999999996     -0.0010948185709129183   4.105050573719249E-4     0.003012720900938943     -9.272987610996368E-4    -8.95232918851446E-6
-0.34                     -0.43999999999999995     -0.0010370171254224763   3.9406685100192403E-4    0.003014881878213249     -9.267489821868797E-4    -9.626944523903627E-6
-0.32000000000000006      -0.41999999999999993     -9.793878432872343E-4    3.778291917415669E-4     0.0030173475236700644    -9.260778982296559E-4    -1.0452854949435018E-5
-0.3                      -0.4                     -9.219456466106083E-4    3.618089404228318E-4     0.0030201222175466314    -9.252106668669532E-4    -1.149623091441232E-5
-0.28                     -0.38                    -8.647089794668734E-4    3.4602506093274655E-4    0.003023209117433408     -9.240553272634027E-4    -1.2849323956731758E-5
-0.26000000000000006      -0.36                    -8.077006797083693E-4    3.3049861560221653E-4    0.003026611393171811     -9.225007243114654E-4    -1.4639829693127333E-5
-0.24000000000000005      -0.33999999999999986     -7.509490484630361E-4    3.1525259597260934E-4    0.003030334591834384     -9.204149419455416E-4    -1.704331773551915E-5
-0.21999999999999997      -0.32000000000000006     -6.944891537809206E-4    3.003114992456475E-4     0.003034390796526182     -9.17644849903399E-4     -2.02995669430127E-5
-0.1999999999999999       -0.2999999999999999      -6.383644046736111E-4    2.8570052553689423E-4    0.0030388055230285336    -9.140176810755437E-4    -2.473375877969688E-5
-0.17999999999999994      -0.28                    -5.826284270100099E-4    2.714442270740958E-4     0.003043628630873894     -9.093459501773854E-4    -3.0783528629055914E-5
-0.15999999999999998      -0.2599999999999999      -5.273472614586201E-4    2.575643890744769E-4     0.0030489508581286774    -9.03437459652196E-4     -3.903278800582393E-5
-0.14000000000000012      -0.24                    -4.7260188483530925E-4   2.4407686822052623E-4    0.003054927791870391     -8.961125014339189E-4    -5.025292260917106E-5
-0.12000000000000005      -0.21999999999999997     -4.184910318231864E-4    2.309870697663605E-4     0.0030618128961544615    -8.872304069394588E-4    -6.545135252273832E-5
-0.10000000000000009      -0.19999999999999996     -3.6513427337435655E-4   2.1828372946483703E-4    0.0030700001626881007    -8.767268652374989E-4    -8.592646546865662E-5
-0.08000000000000002      -0.17999999999999994     -3.1267531485774995E-4   2.059307164147599E-4     0.0030800742603892483    -8.64661166952042E-4     -1.1332668007121052E-4
-0.06000000000000005      -0.16                    -2.6128555924489284E-4   1.9385673853076593E-4    0.0030928605720764294    -8.512675765483991E-4    -1.4971015470241107E-4
-0.040000000000000036     -0.14000000000000007     -2.1116821983837263E-4   1.8194317136124123E-4    0.0031094569470584356    -8.36995745920078E-4     -1.976005228689233E-4
-0.020000000000000018     -0.1200000000000001      -1.6256363307902855E-4   1.700107584428213E-4     0.0031311934161626503    -8.22469031990563E-4     -2.60007517027981E-4
0                         -0.10000000000000006     -1.1575786805157442E-4   1.5780091671410763E-4    0.0031578357428624164    -8.073204259410952E-4    -3.418851838445441E-4
0.020000000000000018      -0.08000000000000007     -7.094770047896903E-5    1.4494726507342036E-4    0.0031977458905264934    -7.973139520637736E-4    -4.4613857652966256E-4
0.040000000000000036      -0.06                    -1.7614493811518678E-5   1.2805054028650566E-4    0.003654150705129392     -0.0010357698013543182   -1.7893575695452648E-4
0.06000000000000005       -0.04000000000000001     6.75080596968002E-5      1.0096498324084807E-4    0.004201445693554074     -0.0013561447285497874   2.9884033387886247E-4
0.08000000000000007       -0.02000000000000004     1.6871590314409036E-4    6.923788155193382E-5     0.004226708274121856     -0.0013723182315788236   3.2181399573822967E-4
0.10000000000000009       0                        2.702893073970758E-4     3.741897526278162E-5     0.004221658192229413     -0.0013682449357292601   3.1592495269644894E-4
0.1200000000000001        0.019999999999999997     3.7177185084885005E-4    5.614928351293362E-6     0.004219999038267931     -0.0013666416530593716   3.1456157807234155E-4
0.14000000000000012       0.04000000000000006      4.7316634620875455E-4    -2.6145723082850375E-5   0.004217962727644985     -0.0013652607106796526   3.141179273559004E-4
0.16000000000000003       0.060000000000000026     5.744943005810079E-4     -5.785808715561131E-5    0.004215938597780078     -0.0013643549258711858   3.1453685229726946E-4
0.17999999999999994       0.08000000000000004      6.757858822386718E-4     -8.953188237196393E-5    0.004214434817330471     -0.0013642589142946538   3.154623089578864E-4
0.19999999999999996       0.10000000000000003      7.770661881184279E-4     -1.2117973676898817E-4   0.004217304357596068     -0.0013671290858033962   3.176189669247358E-4
0.21999999999999997       0.12000000000000008      8.78086877503258E-4      -1.5275164428596165E-4   0.004204999746296116     -0.0013592078547045834   3.173174392645602E-4
0.24                      0.14000000000000007      9.625385041156263E-4     -1.771117199695355E-4    0.0032951169033360456    -9.425030443896669E-4    1.6988161915402537E-5
0.26                      0.16000000000000003      0.001007320381514093     -1.8505332793228305E-4   0.0025588124314918858    -6.250990667130914E-4    -2.539902264847595E-4
0.28                      0.17999999999999994      0.0010401897948838603    -1.8911697770180788E-4   0.0026311054058373237    -7.064251216512599E-4    -2.3501041725415778E-4
0.30000000000000004       0.19999999999999993      0.0010768871930934216    -1.9612634619936572E-4   0.0027172540175201564    -7.82951794400898E-4     -2.130641904556134E-4
0.3199999999999999        0.21999999999999997      0.0011169248967231647    -2.056148225111063E-4    0.002777739648814502     -8.339153942091439E-4    -1.9865483397614336E-4
0.33999999999999997       0.23999999999999996      0.0011596272773141004    -2.1704217642482744E-4   0.00282251202661732      -8.686676936038696E-4    -1.8652371986729776E-4
0.36                      0.26                     0.0012044854477782677    -2.2995943268235851E-4   0.0028557368750638224    -8.92115190154144E-4     -1.7525484232843296E-4
0.38000000000000006       0.28                     0.0012511164544906758    -2.4401547483604837E-4   0.002880497041191095     -9.077248635949872E-4    -1.6429605175940327E-4
0.40000000000000013       0.29999999999999993      0.0012992279001644601    -2.5894186378319205E-4   0.0028990742300662223    -9.179530233720427E-4    -1.535118626195419E-4
0.41999999999999993       0.31999999999999984      0.0013485928493600842    -2.7453591790750084E-4   0.002913135812583465     -9.24517497454736E-4     -1.4293481232428547E-4
0.43999999999999995       0.33999999999999997      0.0013990324157208743    -2.906456118666857E-4    0.0029238962131636465    -9.286137672435713E-4    -1.3264607069836886E-4
0.45999999999999996       0.36                     0.0014504036385599075    -3.0715728674335173E-4   0.002932242270960094     -9.310738640028628E-4    -1.2272416819807355E-4
0.48                      0.3799999999999999       0.0015025909239473995    -3.2398610126458836E-4   0.0029388253192648775    -9.32478348592563E-4     -1.1322714166545098E-4
0.5                       0.4000000000000002       0.0015554998828610212    -3.410687914513443E-4    0.0029441270756980034    -9.332336069024413E-4    -1.0418979260496055E-4
0.52                      0.41999999999999993      0.0016090527966838143    -3.583582474359954E-4    0.002948506296558411     -9.336247393889603E-4    -9.562693225851429E-5
0.54                      0.43999999999999995      0.0016631852056089769    -3.758194713679964E-4    0.002952231747933134     -9.338516864384005E-4    -8.753833182502965E-5
0.56                      0.45999999999999996      0.001717843287358625     -3.934265653750498E-4    0.00295550557711056      -9.340539603381795E-4    -7.991353752555329E-5
0.5800000000000001        0.48                     0.001772981803994471     -4.1116048030586495E-4   0.002958479975629008     -9.343276570036052E-4    -7.273588407105463E-5
0.6000000000000001        0.5                      0.0018285624657566376    -4.2900732392696985E-4   0.0029612691476181654    -9.347372294751388E-4    -6.598557077534441E-5
0.6200000000000001        0.52                     0.0018845526072926377    -4.4695708010772465E-4   0.0029639579790739154    -9.353236950861171E-4    -5.9641880394043286E-5
0.6400000000000001        0.54                     0.0019409241024559121    -4.6500263029116085E-4   0.0029666083772016613    -9.361104051231143E-4    -5.368468962643847E-5
